timestamp,sample_id,temperature_c
2023-01-10 00:00:00,s0067,-5.289259618664954
2023-01-10 00:00:00,s0068,-4.99229785990614
2023-01-10 00:00:00,s0069,-5.68047643061372
2023-01-10 00:00:00,s0070,-5.28885919175774
2023-01-10 00:00:00,s0071,-4.795176733251708
2023-01-10 00:00:00,s0072,-5.070448279511888
2023-01-10 00:00:00,s0073,-5.2432562613327
2023-01-10 00:00:00,s0074,-4.731960461231679
2023-01-10 00:00:00,s0075,-4.817128645256458
2023-01-10 00:00:00,s0076,-5.3697588914368435
2023-01-10 00:00:00,s0077,-5.1387039425610395
2023-01-10 00:00:00,s0078,-5.195574943271601
2023-01-10 00:00:00,s0079,-5.047611131748059
2023-01-10 00:00:00,s0080,-5.357396628418401
2023-01-10 00:00:00,s0081,-5.450829960997316
2023-01-10 00:00:00,s0082,-4.756138848690833
2023-01-10 00:00:00,s0083,-4.744496698501457
2023-01-10 00:00:00,s0084,-4.828208391075455
2023-01-10 00:00:00,s0085,-4.688035377706738
2023-01-10 00:00:00,s0086,-4.9303973379554575
2023-01-10 00:00:00,s0087,-4.909949747819305
2023-01-10 00:00:00,s0088,-4.9121083714939155
2023-01-10 00:00:00,s0089,-5.205153141092233
2023-01-10 00:00:00,s0090,-5.230256206995647
2023-01-10 00:00:00,s0091,-5.454964772908778
2023-01-10 00:00:00,s0092,-5.034499478475112
2023-01-10 00:00:00,s0093,-5.403944937041474
2023-01-10 00:00:00,s0094,-5.436692883736859
2023-01-10 00:00:00,s0095,-5.095666319546321
2023-01-10 00:00:00,s0096,-5.278549046302143
2023-01-10 00:00:00,s0097,-5.477172782667949
2023-01-10 00:00:00,s0098,-4.856544952567756
2023-01-10 00:00:00,s0099,-4.810284748060681
2023-01-10 00:00:00,s0100,-5.530336789178578
2023-01-10 00:00:00,s0101,-5.696813704936454
2023-01-10 00:00:00,s0102,-5.355298732207023
2023-01-10 00:00:00,s0103,-4.875817670079199
2023-01-10 00:00:00,s0104,-4.83252017864955
2023-01-10 00:00:00,s0105,-5.560859455707813
2023-01-10 00:00:00,s0106,-4.899901768486458
2023-01-10 00:00:00,s0107,-5.584371944414237
2023-01-10 00:00:00,s0108,-5.29925030770085
2023-01-10 00:00:00,s0109,-4.6668297921172535
2023-01-10 00:00:00,s0110,-5.504468987726194
2023-01-10 00:00:00,s0111,-5.5446115937468
2023-01-10 00:00:00,s0112,-5.265228247813828
2023-01-10 00:00:00,s0113,-5.060636819771997
2023-01-10 00:00:00,s0114,-4.735116310134358
2023-01-10 00:00:00,s0115,-4.685316007949991
2023-01-10 00:00:00,s0116,-5.632242569762024
2023-01-10 00:00:00,s0117,-5.561204015451701
2023-01-10 00:00:00,s0118,-4.882856234513505
2023-01-10 00:00:00,s0119,-5.423366059533757
2023-01-10 00:00:00,s0120,-4.785053125413933
2023-01-10 00:00:00,s0121,-5.01513439228996
2023-01-10 00:00:00,s0122,-5.588382714099166
2023-01-10 00:00:00,s0123,-4.839425430104246
2023-01-10 00:00:00,s0124,-5.521340316022918
2023-01-10 00:00:00,s0125,-5.264505918056709
2023-01-10 00:00:00,s0126,-5.130767831407535
2023-01-10 00:00:00,s0127,-5.184203794520074
2023-01-10 00:00:00,s0128,-4.991533823001643
2023-01-10 00:00:00,s0129,-5.026323290538794
2023-01-10 00:00:00,s0130,-4.6736549481803955
2023-01-10 00:00:00,s0131,-4.665985527286395
2023-01-10 00:00:00,s0132,-5.167894887023705
2023-01-10 00:00:00,s0133,-5.605681449000435
2023-01-10 00:00:00,s0134,-4.948218298013247
2023-01-10 00:00:00,s0135,-4.689636159031531
2023-01-10 00:00:00,s0136,-5.373800756212669
2023-01-10 00:00:00,s0137,-5.225312908366918
2023-01-10 00:00:00,s0138,-5.263174112872725
2023-01-10 00:00:00,s0139,-5.651178889365762
2023-01-10 00:00:00,s0140,-5.0059775516704255
2023-01-10 00:00:00,s0141,-5.337415938217946
2023-01-10 00:00:00,s0142,-4.886258778278579
2023-01-10 00:00:00,s0143,-4.839850693238802
2023-01-10 00:00:00,s0144,-4.851167173994332
2023-01-10 00:00:00,s0145,-5.271603235235785
2023-01-10 00:00:00,s0146,-5.370455167113284
2023-01-10 00:00:00,s0147,-4.926417860582658
2023-01-10 00:00:00,s0148,-4.871786912631993
2023-01-10 00:00:00,s0149,-5.194085528222831
2023-01-10 00:00:00,s0150,-4.776550183127519
2023-01-10 00:00:00,s0151,-5.5550609383152345
2023-01-10 00:00:00,s0152,-4.791060168440532
2023-01-10 00:00:00,s0153,-5.604750146747185
2023-01-10 00:00:00,s0154,-5.545066839596389
2023-01-10 00:00:00,s0155,-5.14983242660842
2023-01-10 00:00:00,s0156,-5.634447979390004
2023-01-10 00:00:00,s0157,-5.649736492695406
2023-01-10 00:00:00,s0158,-5.704076147519986
2023-01-10 00:00:00,s0159,-5.251181668603143
2023-01-10 00:00:00,s0160,-4.899602490778059
2023-01-10 00:00:00,s0161,-5.668410166628648
2023-01-10 00:00:00,s0162,-5.026769253857389
2023-01-10 00:00:00,s0163,-4.84919624135304
2023-01-10 00:00:00,s0164,-5.53002363899973
2023-01-10 00:00:00,s0165,-5.551989971970668
2023-01-10 00:00:00,s0166,-4.81004462936135
2023-01-10 00:00:00,s0167,-4.8491990550343385
2023-01-10 00:00:00,s0168,-5.144530529376376
2023-01-10 00:00:00,s0169,-4.853277754775786
2023-01-10 00:00:00,s0170,-5.608220298984655
2023-01-10 00:00:00,s0171,-5.294658023240576
2023-01-10 00:00:00,s0172,-4.937873530544833
2023-01-10 00:00:00,s0173,-5.4370633178363095
2023-01-10 00:00:00,s0174,-4.922772099989435
2023-01-10 00:00:00,s0175,-5.18065746693423
2023-01-10 00:00:00,s0176,-4.924915956080346
2023-01-10 00:00:00,s0177,-5.2217059970637045
2023-01-10 00:00:00,s0178,-5.322277836517089
2023-01-10 00:00:00,s0179,-5.476827126623343
2023-01-10 00:00:00,s0180,-5.488061078302752
2023-01-10 00:00:00,s0181,-4.9236430830722
2023-01-10 00:00:00,s0182,-5.581039983666355
2023-01-10 00:00:00,s0183,-5.615259762902866
2023-01-10 00:00:00,s0184,-5.5214078815782655
2023-01-10 00:00:00,s0185,-5.522389802209775
2023-01-10 00:00:00,s0186,-4.849216708591392
2023-01-10 00:00:00,s0187,-5.290475010864632
2023-01-10 00:00:00,s0188,-4.675373365843795
2023-01-10 00:00:00,s0189,-5.562021120352402
2023-01-10 00:00:00,s0190,-5.025436732548006
2023-01-10 00:00:00,s0191,-5.238281859073919
2023-01-10 00:00:00,s0192,-5.296282695116671
2023-01-10 00:00:00,s0193,-4.795201066073233
2023-01-10 00:00:00,s0194,-4.69074650654001
2023-01-10 00:00:00,s0195,-4.797513603607538
2023-01-10 00:00:00,s0196,-5.504770514419358
2023-01-10 00:00:00,s0197,-5.475155311626987
2023-01-10 00:00:00,s0198,-5.022803267003796
2023-01-10 00:00:00,s0199,-5.404190771651866
2023-01-10 00:00:00,s0200,-4.941066488604874
2023-01-10 00:00:00,s0201,-5.115973634875545
2023-01-10 00:00:00,s0202,-5.132094055854319
2023-01-10 00:00:00,s0203,-4.843564020105228
2023-01-10 00:00:00,s0204,-4.966207925610031
2023-01-10 00:00:00,s0205,-5.676994818674505
2023-01-10 00:00:00,s0206,-5.653215799209415
2023-01-10 00:00:00,s0207,-5.07945736024487
2023-01-10 00:00:00,s0208,-5.199349615941575
2023-01-10 00:00:00,s0209,-5.434223416828351
2023-01-10 00:00:00,s0210,-5.269535073794328
2023-01-10 00:00:00,s0211,-4.916971734495044
2023-01-10 00:00:00,s0212,-4.84557538854218
2023-01-10 00:00:00,s0213,-5.121375121491525
2023-01-10 00:00:00,s0214,-5.304127529952099
2023-01-10 00:00:00,s0215,-5.4232989156583375
2023-01-10 00:00:00,s0216,-5.162221657002066
2023-01-10 00:00:00,s0217,-5.377517843660806
2023-01-10 00:00:00,s0218,-5.118390379669674
2023-01-10 00:00:00,s0219,-5.001417458929132
2023-01-10 00:00:00,s0220,-5.635943711888794
2023-01-10 00:00:00,s0221,-5.703505900077845
2023-01-10 00:00:00,s0222,-5.484010368416154
2023-01-10 00:00:00,s0223,-4.775011625068589
2023-01-10 00:00:00,s0224,-5.032970179246067
2023-01-10 00:00:00,s0225,-5.525908802405256
2023-01-10 00:00:00,s0226,-4.779425793855025
2023-01-10 00:00:00,s0227,-5.216222702732779
2023-01-10 00:00:00,s0228,-5.20984617529137
2023-01-10 00:00:00,s0229,-4.732371534662328
2023-01-10 00:00:00,s0230,-5.6427948583292125
2023-01-10 00:00:00,s0231,-5.480995419665495
2023-01-10 00:00:00,s0232,-5.095863824199708
2023-01-10 00:00:00,s0233,-5.501459702196467
2023-01-10 00:00:00,s0234,-4.998430059231522
2023-01-10 00:00:00,s0235,-5.482124008686704
2023-01-10 00:00:00,s0236,-5.601568295669609
2023-01-10 00:00:00,s0237,-5.489509954524252
2023-01-10 00:00:00,s0238,-5.265297147002
2023-01-10 00:00:00,s0239,-5.521566952274741
2023-01-10 00:00:00,s0240,-5.564639183945723
2023-01-10 00:00:00,s0241,-4.810584080813229
2023-01-10 00:00:00,s0242,-5.37164870113055
2023-01-10 00:00:00,s0243,-5.329703817677808
2023-01-10 00:00:00,s0244,-5.647176547823907
2023-01-10 00:00:00,s0245,-5.333225835278275
2023-01-10 00:00:00,s0246,-5.42941955107274
2023-01-10 00:00:00,s0247,-5.070180549931814
2023-01-10 00:00:00,s0248,-5.491167383700483
2023-01-10 00:00:00,s0249,-4.781398782034395
2023-01-10 00:00:00,s0250,-4.738477349350538
2023-01-10 00:00:00,s0251,-5.600867764348557
2023-01-10 00:00:00,s0252,-5.592998815965716
2023-01-10 00:00:00,s0253,-5.584764492112158
2023-01-10 00:00:00,s0254,-5.060739983828391
2023-01-10 00:00:00,s0255,-5.577861376496095
2023-01-10 00:00:00,s0256,-4.818793552993536
2023-01-10 00:00:00,s0257,-4.920753290326039
2023-01-10 00:00:00,s0258,-4.852644885292692
2023-01-10 00:00:00,s0259,-5.157917106016841
2023-01-10 00:00:00,s0260,-4.668837900812318
2023-01-10 00:00:00,s0261,-5.658707128633342
2023-01-10 00:00:00,s0262,-5.287608459110073
2023-01-10 00:00:00,s0263,-5.367970380849902
2023-01-10 00:00:00,s0264,-4.718753920985579
2023-01-10 00:00:00,s0265,-5.105123748858238
2023-01-10 00:00:00,s0266,-4.866797014618704
2023-01-10 00:00:00,s0267,-5.527591481047575
2023-01-10 00:00:00,s0268,-4.6875888067163265
2023-01-10 00:00:00,s0269,-5.186413824358925
2023-01-10 00:00:00,s0270,-5.191576171243399
2023-01-10 00:00:00,s0271,-4.695642235390304
2023-01-10 00:00:00,s0272,-5.308946566042408
2023-01-10 00:00:00,s0273,-5.291495118385077
2023-01-10 00:00:00,s0274,-5.096922407597841
2023-01-10 00:00:00,s0275,-5.571539065764307
2023-01-10 00:00:00,s0276,-5.370933271155418
2023-01-10 00:00:00,s0277,-5.503827263718596
2023-01-10 00:00:00,s0278,-5.597279902233132
2023-01-10 00:00:00,s0279,-4.804491363350423
2023-01-10 00:00:00,s0280,-5.0921643289407035
2023-01-10 00:00:00,s0281,-5.331871543339324
2023-01-10 00:00:00,s0282,-5.279913567212654
2023-01-10 00:00:00,s0283,-5.256167538979866
2023-01-10 00:00:00,s0284,-5.0466273109234745
2023-01-10 00:00:00,s0285,-4.741488238495489
2023-01-10 00:00:00,s0286,-4.7352422261642655
2023-01-10 00:00:00,s0287,-5.297764842688971
2023-01-10 00:00:00,s0288,-5.3624356568416065
2023-01-10 00:00:00,s0289,-5.235873969332474
2023-01-10 00:00:00,s0290,-5.114400676794858
2023-01-10 00:00:00,s0291,-5.22467999038488
2023-01-10 00:00:00,s0292,-5.020018616993604
2023-01-10 00:00:00,s0293,-5.128466876574476
2023-01-10 00:00:00,s0294,-5.371317869279844
2023-01-10 00:00:00,s0295,-5.345321249477101
2023-01-10 00:00:00,s0296,-5.3111700762111145
2023-01-10 00:00:00,s0297,-5.606262710055974
2023-01-10 00:00:00,s0298,-5.532037892322884
2023-01-10 00:00:00,s0299,-4.953133335288595
2023-01-10 00:00:00,s0300,-5.300254078222138
2023-01-10 00:00:00,s0301,-5.481659801863989
2023-01-10 00:00:00,s0302,-5.11986892039092
2023-01-10 00:00:00,s0303,-4.919435517455874
2023-01-10 00:00:00,s0304,-5.437094075918712
2023-01-10 00:00:00,s0305,-4.845389992665186
2023-01-10 00:00:00,s0306,-4.74072391758809
2023-01-10 00:00:00,s0307,-5.083784636358921
2023-01-10 00:00:00,s0308,-5.00942444248406
2023-01-10 00:00:00,s0309,-5.649976670371997
2023-01-10 00:00:00,s0310,-4.722002147780508
2023-01-10 00:00:00,s0311,-5.296733141705434
2023-01-10 00:00:00,s0312,-4.744469781343913
2023-01-10 00:00:00,s0313,-5.102924148685933
2023-01-10 00:00:00,s0314,-5.699815245710715
2023-01-10 00:00:00,s0315,-5.6645612216385794
2023-01-10 00:00:00,s0316,-4.997503277163282
2023-01-10 00:00:00,s0317,-5.1198734896202
2023-01-10 00:00:00,s0318,-5.677041924696934
2023-01-10 00:00:00,s0319,-4.93198898653245
2023-01-10 00:00:00,s0320,-4.819039830728628
2023-01-10 00:00:00,s0321,-5.188723061460478
2023-01-10 00:00:00,s0322,-5.220585911849468
2023-01-10 00:00:00,s0323,-5.698927420724508
2023-01-10 00:00:00,s0324,-4.8871048803916475
2023-01-10 00:00:00,s0325,-5.360925023980509
2023-01-10 00:00:00,s0326,-4.791377299886767
2023-01-10 00:00:00,s0327,-5.316919307099438
2023-01-10 00:00:00,s0328,-5.117369051402317
2023-01-10 00:00:00,s0329,-5.42366781472851
2023-01-10 00:00:00,s0330,-5.537726972371367
2023-01-10 00:00:00,s0331,-4.899307326364784
2023-01-10 00:00:00,s0332,-5.188543278320635
2023-01-10 00:00:00,s0333,-5.147080637319044
2023-01-10 00:00:00,s0334,-4.701325553149915
2023-01-10 00:00:00,s0335,-4.703233623197748
2023-01-10 00:00:00,s0336,-4.815405865539908
2023-01-10 00:00:00,s0337,-5.509645946046004
2023-01-10 00:00:00,s0338,-5.087028942221955
2023-01-10 00:00:00,s0339,-4.792017668647174
2023-01-10 00:00:00,s0340,-5.315460904151584
2023-01-10 00:00:00,s0341,-5.599542632455312
2023-01-10 00:00:00,s0342,-4.861837872430831
2023-01-10 00:00:00,s0343,-5.203951873354206
2023-01-10 00:00:00,s0344,-5.118081163589419
2023-01-10 00:00:00,s0345,-4.683940949318772
2023-01-10 00:00:00,s0346,-5.073582613139279
2023-01-10 00:00:00,s0347,-5.262963709384808
2023-01-10 00:00:00,s0348,-5.320116208400106
2023-01-10 00:00:00,s0349,-5.270612542411996
2023-01-10 00:00:00,s0350,-5.581571305689649
2023-01-10 00:00:00,s0351,-4.878686234356882
2023-01-10 00:00:00,s0352,-4.834034345828509
2023-01-10 00:00:00,s0353,-5.409061070305777
2023-01-10 00:00:00,s0354,-5.3889005353184825
2023-01-10 00:00:00,s0355,-4.795980429408758
2023-01-10 00:00:00,s0356,-5.679704518080721
2023-01-10 00:00:00,s0357,-5.163740000801309
2023-01-10 00:00:00,s0358,-5.222749304632163
2023-01-10 00:00:00,s0359,-4.987414465126703
2023-01-10 00:00:00,s0360,-5.534813606554317
2023-01-10 00:00:00,s0361,-5.010065562680254
2023-01-10 00:00:00,s0362,-5.313101776723662
2023-01-10 00:00:00,s0363,-5.061627983560549
2023-01-10 00:00:00,s0364,-5.6629472857328915
2023-01-10 00:00:00,s0365,-5.224774263414699
2023-01-10 00:00:00,s0366,-5.161876192665224
2023-01-10 00:00:00,s0367,-5.481880710781678
2023-01-10 00:00:00,s0368,-5.559514084484667
2023-01-10 00:00:00,s0369,-5.5087470010276025
2023-01-10 00:00:00,s0370,-5.346973342964318
2023-01-10 00:00:00,s0371,-5.604007183899942
2023-01-10 00:00:00,s0372,-4.720131631938998
2023-01-10 00:00:00,s0373,-5.283733067506008
2023-01-10 00:00:00,s0374,-4.863909370278373
2023-01-10 00:00:00,s0375,-4.691971263276893
2023-01-10 00:00:00,s0376,-5.620712678113839
2023-01-10 00:00:00,s0377,-5.027380465347793
2023-01-10 00:00:00,s0378,-4.799020354822879
2023-01-10 00:00:00,s0379,-5.045499484146629
2023-01-10 00:00:00,s0380,-5.258758218291516
2023-01-10 00:00:00,s0381,-5.256627550248281
2023-01-10 00:00:00,s0382,-5.667308025570744
2023-01-10 00:00:00,s0383,-5.149041844472155
2023-01-10 00:00:00,s0384,-4.672095072307228
2023-01-10 00:00:00,s0385,-4.708297155521436
2023-01-10 00:00:00,s0386,-5.662631132105928
2023-01-10 00:00:00,s0387,-4.971129480200976
2023-01-10 00:00:00,s0388,-5.391011993635665
2023-01-10 00:00:00,s0389,-4.766201386840844
2023-01-10 00:00:00,s0390,-5.657730623227253
2023-01-10 00:00:00,s0391,-4.732026345768012
2023-01-10 00:00:00,s0392,-4.834284919262487
2023-01-10 00:00:00,s0393,-5.582501106166565
2023-01-10 00:00:00,s0394,-5.642443967213045
2023-01-10 00:00:00,s0395,-4.837161591821825
2023-01-10 00:00:00,s0396,-5.542747122392725
2023-01-10 00:00:00,s0397,-5.148732775573291
2023-01-10 00:00:00,s0398,-4.752945269901146
2023-01-10 00:00:00,s0399,-5.114905864274741
2023-01-10 00:00:00,s0400,-5.291798285905112
2023-01-10 00:00:00,s0401,-5.242140991956082
2023-01-10 00:00:00,s0402,-5.6390219543772035
2023-01-10 00:00:00,s0403,-4.697858297941516
2023-01-10 00:00:00,s0404,-5.3817739429840605
2023-01-10 00:00:00,s0405,-5.507822929065048
2023-01-10 00:00:00,s0406,-5.407346166177333
2023-01-10 00:00:00,s0407,-4.702409219664927
2023-01-10 00:00:00,s0408,-5.606630301218835
2023-01-10 00:00:00,s0409,-4.803287483246457
2023-01-10 00:00:00,s0410,-4.96900228891223
2023-01-10 00:00:00,s0411,-4.842034008534634
2023-01-10 00:00:00,s0412,-4.690432768531448
2023-01-10 00:00:00,s0413,-4.829422451559133
2023-01-10 00:00:00,s0414,-4.724223544244447
2023-01-10 00:00:00,s0415,-5.57270025385046
2023-01-10 00:00:00,s0416,-4.877607506099748
2023-01-10 00:00:00,s0417,-5.137532426308393
2023-01-10 00:00:00,s0418,-5.139798051649746
2023-01-10 00:00:00,s0419,-4.770428536946445
2023-01-10 00:00:00,s0420,-4.694687088939332
2023-01-10 00:00:00,s0421,-4.972125770291204
2023-01-10 00:00:00,s0422,-5.202730945776295
2023-01-10 00:00:00,s0423,-5.2303064398768
2023-01-10 00:00:00,s0424,-5.303117422482216
2023-01-10 00:00:00,s0425,-5.328830507558194
2023-01-10 00:00:00,s0426,-5.29774939748571
2023-01-10 00:00:00,s0427,-5.611340944111414
2023-01-10 00:00:00,s0428,-5.624141301864476
2023-01-10 00:00:00,s0429,-4.8941507265440745
2023-01-10 00:00:00,s0430,-5.241042693620428
2023-01-10 00:00:00,s0431,-4.737419550285343
2023-01-10 00:00:00,s0432,-5.068376506863193
2023-01-10 00:00:00,s0433,-5.668059289260934
2023-01-10 00:00:00,s0434,-5.540912183946732
2023-01-10 00:00:00,s0435,-5.490721039049562
2023-01-10 00:00:00,s0436,-4.690600620859771
2023-01-10 00:00:00,s0437,-5.477331143355866
2023-01-10 00:00:00,s0438,-5.168626220896894
2023-01-10 00:00:00,s0439,-4.731711635985812
2023-01-10 00:00:00,s0440,-4.6890867680715065
2023-01-10 00:00:00,s0441,-5.458982272480625
2023-01-10 00:00:00,s0442,-5.6535706895567825
2023-01-10 00:00:00,s0443,-5.5449875354160145
2023-01-10 00:00:00,s0444,-5.638802356663341
2023-01-10 00:00:00,s0445,-5.501836182654518
2023-01-10 00:00:00,s0446,-5.113740262163579
2023-01-10 00:00:00,s0447,-4.756370637577196
2023-01-10 00:00:00,s0448,-5.146321001464246
2023-01-10 00:00:00,s0449,-5.05406781194447
2023-01-10 00:00:00,s0450,-5.494828640567456
2023-01-10 00:00:00,s0451,-4.8726243382419305
2023-01-10 00:00:00,s0452,-5.0625901755401514
2023-01-10 00:00:00,s0453,-4.806577906558704
2023-01-10 00:00:00,s0454,-4.718548560423347
2023-01-10 00:00:00,s0455,-5.343066150508839
2023-01-10 00:00:00,s0456,-5.610482723379584
2023-01-10 00:00:00,s0457,-5.46982298186289
2023-01-10 00:00:00,s0458,-5.249596939821032
2023-01-10 00:00:00,s0459,-4.721821570257462
2023-01-10 00:00:00,s0460,-5.311464142258798
2023-01-10 00:00:00,s0461,-4.903604221961728
2023-01-10 00:00:00,s0462,-5.142935387582758
2023-01-10 00:00:00,s0463,-5.514634795197278
2023-01-10 00:00:00,s0464,-5.371298568421735
2023-01-10 00:00:00,s0465,-5.02579832309994
2023-01-10 00:00:00,s0466,-5.005365482887007
2023-01-10 00:00:00,s0467,-5.252799659935236
2023-01-10 00:00:00,s0468,-5.466999761827872
2023-01-10 00:00:00,s0469,-4.954387710004038
2023-01-10 00:00:00,s0470,-5.5291172294095166
2023-01-10 00:00:00,s0471,-4.731199544538495
2023-01-10 00:00:00,s0472,-5.509340114781538
2023-01-10 00:00:00,s0473,-5.59309296344695
2023-01-10 00:00:00,s0474,-5.187444579410615
2023-01-10 00:00:00,s0475,-5.164683461683877
2023-01-10 00:00:00,s0476,-5.176485673205201
2023-01-10 00:00:00,s0477,-5.250817075741619
2023-01-10 00:00:00,s0478,-4.670773279166424
2023-01-10 00:00:00,s0479,-5.1992576055419635
2023-01-10 00:00:00,s0480,-5.207918585583541
2023-01-10 00:00:00,s0481,-5.266303092552724
2023-01-10 00:00:00,s0482,-5.635167880832424
2023-01-10 00:00:00,s0483,-5.088396635169057
2023-01-10 00:00:00,s0484,-5.46770418388336
2023-01-10 00:00:00,s0485,-5.041992552799329
2023-01-10 00:00:00,s0486,-5.651787558979036
2023-01-10 00:00:00,s0487,-4.6847278495129006
2023-01-10 00:00:00,s0488,-5.217210866755983
2023-01-10 00:00:00,s0489,-4.7726797229374265
2023-01-10 00:00:00,s0490,-5.210397573782761
2023-01-10 00:00:00,s0491,-5.641917616451002
2023-01-10 00:00:00,s0492,-4.850145860367157
2023-01-10 00:00:00,s0493,-5.031002950816886
2023-01-10 00:00:00,s0494,-4.892189486926798
2023-01-10 00:00:00,s0495,-5.259648067550345
2023-01-10 00:00:00,s0496,-5.0416519304405085
2023-01-10 00:00:00,s0497,-4.81479595977678
2023-01-10 00:00:00,s0498,-5.048792796297627
2023-01-10 00:00:00,s0499,-5.343302202277905
2023-01-10 00:00:00,s0500,-5.016094290894511
2023-01-10 00:00:00,s0501,-5.006403888296148
2023-01-10 00:00:00,s0502,-4.706343987780825
2023-01-10 00:00:00,s0503,-5.319151850632569
2023-01-10 00:00:00,s0504,-5.262857311047272
2023-01-10 00:00:00,s0505,-4.860632303809101
2023-01-10 00:00:00,s0506,-5.1790116268578235
2023-01-10 00:00:00,s0507,-4.939146029811899
2023-01-10 00:00:00,s0508,-5.226871152778325
2023-01-10 00:00:00,s0509,-5.480666121628351
2023-01-10 00:00:00,s0510,-4.930176691655297
2023-01-10 00:00:00,s0511,-5.5683147922487395
2023-01-10 00:00:00,s0512,-5.498241045397032
2023-01-10 00:00:00,s0513,-5.053199611689224
2023-01-10 00:00:00,s0514,-4.928029685733961
2023-01-10 00:00:00,s0515,-4.7748283160877705
2023-01-10 00:00:00,s0516,-5.421335044481725
2023-01-10 00:00:00,s0517,-5.589547217354732
2023-01-10 00:00:00,s0518,-4.7110624090508475
2023-01-10 00:00:00,s0519,-5.544134061681047
2023-01-10 00:00:00,s0520,-5.499193688524355
2023-01-10 00:00:00,s0521,-5.4018567930879415
2023-01-10 00:00:00,s0522,-5.1544556089139375
2023-01-10 00:00:00,s0523,-4.7871560015156
2023-01-10 00:00:00,s0524,-4.914232630553127
2023-01-10 00:00:00,s0525,-4.968676324459183
2023-01-10 00:00:00,s0526,-5.522562255855446
2023-01-10 00:00:00,s0527,-5.332900547797911
2023-01-10 00:00:00,s0528,-5.207442259126649
2023-01-10 00:00:00,s0529,-5.551405697195873
2023-01-10 00:00:00,s0530,-5.420458760441573
2023-01-10 00:00:00,s0531,-5.384185977326571
2023-01-10 00:00:00,s0532,-5.5723459370106
2023-01-10 00:00:00,s0533,-5.132789380634977
2023-01-10 00:00:00,s0534,-4.971928447981531
2023-01-10 00:00:00,s0535,-5.631940159006201
