timestamp,sample_id,temperature_c
2023-01-10 00:00:00,s0072,-5.385985291622564
2023-01-10 00:00:00,s0073,-5.125415663819348
2023-01-10 00:00:00,s0074,-4.998386927737994
2023-01-10 00:00:00,s0075,-5.051500844144314
2023-01-10 00:00:00,s0076,-4.7973799383059825
2023-01-10 00:00:00,s0077,-5.339413204818966
2023-01-10 00:00:00,s0078,-5.4639466706726525
2023-01-10 00:00:00,s0079,-5.386114178016937
2023-01-10 00:00:00,s0080,-5.051418913740454
2023-01-10 00:00:00,s0081,-5.084290127859489
2023-01-10 00:00:00,s0082,-5.1643175722389305
2023-01-10 00:00:00,s0083,-5.412129246418049
2023-01-10 00:00:00,s0084,-5.029893452892999
2023-01-10 00:00:00,s0085,-6.423543688975107
2023-01-10 00:00:00,s0086,-4.950590905287901
2023-01-10 00:00:00,s0087,-4.6070546224365785
2023-01-10 00:00:00,s0088,-5.110881606214591
2023-01-10 00:00:00,s0089,-5.067060572541508
2023-01-10 00:00:00,s0090,-5.284685796520917
2023-01-10 00:00:00,s0091,-5.55113367163176
2023-01-10 00:00:00,s0092,-5.306905993497675
2023-01-10 00:00:00,s0093,-5.406048946370655
2023-01-10 00:00:00,s0094,-5.477671085920808
2023-01-10 00:00:00,s0095,-4.836635549198303
2023-01-10 00:00:00,s0096,-5.1298108383626975
2023-01-10 00:00:00,s0097,-5.108204405611318
2023-01-10 00:00:00,s0098,-5.247502850834016
2023-01-10 00:00:00,s0099,-5.219964898002173
2023-01-10 00:00:00,s0100,-4.989910018808627
2023-01-10 00:00:00,s0101,-5.191540504293034
2023-01-10 00:00:00,s0102,-5.077661865992097
2023-01-10 00:00:00,s0103,-5.224643821194796
2023-01-10 00:00:00,s0104,-5.254203829561886
2023-01-10 00:00:00,s0105,-5.469562401083911
2023-01-10 00:00:00,s0106,-5.5850194437504195
2023-01-10 00:00:00,s0107,-5.23790349931738
2023-01-10 00:00:00,s0108,-5.1735729814085625
2023-01-10 00:00:00,s0109,-5.445132608157675
2023-01-10 00:00:00,s0110,-5.191972884779439
2023-01-10 00:00:00,s0111,-5.174128008827429
2023-01-10 00:00:00,s0112,-5.621074090346467
2023-01-10 00:00:00,s0113,-5.370093075867342
2023-01-10 00:00:00,s0114,-5.102626821657193
2023-01-10 00:00:00,s0115,-5.10671351736286
2023-01-10 00:00:00,s0116,-5.4183422409892055
2023-01-10 00:00:00,s0117,-5.152952303843655
2023-01-10 00:00:00,s0118,-4.978207956784166
2023-01-10 00:00:00,s0119,-5.027829255377332
2023-01-10 00:00:00,s0120,-5.204272499349851
2023-01-10 00:00:00,s0121,-5.27965286982379
2023-01-10 00:00:00,s0122,-5.312291189434099
2023-01-10 00:00:00,s0123,-5.09037879001142
2023-01-10 00:00:00,s0124,-5.145538278442312
2023-01-10 00:00:00,s0125,-4.548483858478127
2023-01-10 00:00:00,s0126,-5.158327207999367
2023-01-10 00:00:00,s0127,-5.019396837185771
2023-01-10 00:00:00,s0128,-5.165867718186963
2023-01-10 00:00:00,s0129,-5.02628889265227
2023-01-10 00:00:00,s0130,-5.008867422396688
2023-01-10 00:00:00,s0131,-5.347723523033678
2023-01-10 00:00:00,s0132,-5.550715140314198
2023-01-10 00:00:00,s0133,-4.8728131986286
2023-01-10 00:00:00,s0134,-5.1330882157161435
2023-01-10 00:00:00,s0135,-5.531771846481599
2023-01-10 00:00:00,s0136,-5.906885510272655
2023-01-10 00:00:00,s0137,-5.0288807374736075
2023-01-10 00:00:00,s0138,-5.241567424325188
2023-01-10 00:00:00,s0139,-5.288569521543309
2023-01-10 00:00:00,s0140,-4.9016576927349265
2023-01-10 00:00:00,s0141,-5.396824255015448
2023-01-10 00:00:00,s0142,-5.346434465206867
2023-01-10 00:00:00,s0143,-5.142244980278763
2023-01-10 00:00:00,s0144,-5.1060266015533555
2023-01-10 00:00:00,s0145,-5.0846096783538695
2023-01-10 00:00:00,s0146,-5.000693030704105
2023-01-10 00:00:00,s0147,-5.144835496374516
2023-01-10 00:00:00,s0148,-5.086017224702804
2023-01-10 00:00:00,s0149,-5.237427654093831
2023-01-10 00:00:00,s0150,-5.121593218871695
2023-01-10 00:00:00,s0151,-5.163250141179325
2023-01-10 00:00:00,s0152,-5.141494259924414
2023-01-10 00:00:00,s0153,-5.028746130394099
2023-01-10 00:00:00,s0154,-5.072716257275722
2023-01-10 00:00:00,s0155,-5.17605667081785
2023-01-10 00:00:00,s0156,-5.348653788328807
2023-01-10 00:00:00,s0157,-5.171312814136424
2023-01-10 00:00:00,s0158,-5.190666876016973
2023-01-10 00:00:00,s0159,-5.145927101637855
2023-01-10 00:00:00,s0160,-4.738708282421285
2023-01-10 00:00:00,s0161,-5.2909382605763495
2023-01-10 00:00:00,s0162,-5.0995878404157855
2023-01-10 00:00:00,s0163,-4.968892906365014
2023-01-10 00:00:00,s0164,-5.085890684489595
2023-01-10 00:00:00,s0165,-4.712147542658132
2023-01-10 00:00:00,s0166,-5.261462211547321
2023-01-10 00:00:00,s0167,-5.1194497272658035
2023-01-10 00:00:00,s0168,-5.346566417002511
2023-01-10 00:00:00,s0169,-5.256099378425813
2023-01-10 00:00:00,s0170,-5.134650637554443
2023-01-10 00:00:00,s0171,-5.013826575277016
2023-01-10 00:00:00,s0172,-5.120459892036575
2023-01-10 00:00:00,s0173,-4.930331482525931
2023-01-10 00:00:00,s0174,-5.20420767980211
2023-01-10 00:00:00,s0175,-5.252184393139625
2023-01-10 00:00:00,s0176,-2.450460418854376
2023-01-10 00:00:00,s0177,-5.105261509290507
2023-01-10 00:00:00,s0178,-5.330522307803076
2023-01-10 00:00:00,s0179,-5.325421759906261
2023-01-10 00:00:00,s0180,-5.3756664006171695
2023-01-10 00:00:00,s0181,-4.995569520728222
2023-01-10 00:00:00,s0182,-5.258698936226008
2023-01-10 00:00:00,s0183,-5.159239670928828
2023-01-10 00:00:00,s0184,-5.1978452618714535
2023-01-10 00:00:00,s0185,-5.037048375751997
2023-01-10 00:00:00,s0186,-5.356262425289193
2023-01-10 00:00:00,s0187,-5.402545206216071
2023-01-10 00:00:00,s0188,-5.1396336359041905
2023-01-10 00:00:00,s0189,-5.063449999872798
2023-01-10 00:00:00,s0190,-5.117742028073498
2023-01-10 00:00:00,s0191,-5.348720077848335
2023-01-10 00:00:00,s0192,-5.047971943792318
2023-01-10 00:00:00,s0193,-5.335453280421899
2023-01-10 00:00:00,s0194,-5.290486384775276
2023-01-10 00:00:00,s0195,-5.375924000961782
2023-01-10 00:00:00,s0196,-4.921827766088773
2023-01-10 00:00:00,s0197,-5.056884185247434
2023-01-10 00:00:00,s0198,-5.062634064797842
2023-01-10 00:00:00,s0199,-4.932739069420955
2023-01-10 00:00:00,s0200,-4.616113679104036
2023-01-10 00:00:00,s0201,-5.530708001252445
2023-01-10 00:00:00,s0202,-5.33434401678203
2023-01-10 00:00:00,s0203,-5.309627547101124
2023-01-10 00:00:00,s0204,-5.357086741717434
2023-01-10 00:00:00,s0205,-6.274759715990678
2023-01-10 00:00:00,s0206,-5.245607816371847
2023-01-10 00:00:00,s0207,-5.431070217256118
2023-01-10 00:00:00,s0208,-5.117234344566078
2023-01-10 00:00:00,s0209,-5.1745434996409765
2023-01-10 00:00:00,s0210,-5.087707162112642
2023-01-10 00:00:00,s0211,-5.082306864321047
2023-01-10 00:00:00,s0212,-5.063035858706605
2023-01-10 00:00:00,s0213,-5.2605256761547645
2023-01-10 00:00:00,s0214,-4.755977622903873
2023-01-10 00:00:00,s0215,-5.137583972053202
2023-01-10 00:00:00,s0216,-5.561706089217859
2023-01-10 00:00:00,s0217,-5.387740476979625
2023-01-10 00:00:00,s0218,-5.5370340627458265
2023-01-10 00:00:00,s0219,-5.181493898623104
2023-01-10 00:00:00,s0220,-5.209636319591221
2023-01-10 00:00:00,s0221,-5.279743762329421
2023-01-10 00:00:00,s0222,-4.778270167478752
2023-01-10 00:00:00,s0223,-5.073962746540803
2023-01-10 00:00:00,s0224,-5.038139375373431
2023-01-10 00:00:00,s0225,-5.373318885254124
2023-01-10 00:00:00,s0226,-5.387087004494868
2023-01-10 00:00:00,s0227,-5.1477786063564155
2023-01-10 00:00:00,s0228,-5.150007583072395
2023-01-10 00:00:00,s0229,-5.56045750097125
2023-01-10 00:00:00,s0230,-5.221468891001896
2023-01-10 00:00:00,s0231,-5.182153781098636
2023-01-10 00:00:00,s0232,-5.228516061391595
2023-01-10 00:00:00,s0233,-5.349516311239917
2023-01-10 00:00:00,s0234,-5.2941263636335965
2023-01-10 00:00:00,s0235,-5.220771533194644
2023-01-10 00:00:00,s0236,-5.166634790971136
2023-01-10 00:00:00,s0237,-5.062674879467647
2023-01-10 00:00:00,s0238,-4.966386068583876
2023-01-10 00:00:00,s0239,-5.482673792077662
2023-01-10 00:00:00,s0240,-5.277262133404821
2023-01-10 00:00:00,s0241,-5.0964797815290765
2023-01-10 00:00:00,s0242,-5.061450532410832
2023-01-10 00:00:00,s0243,-5.272821361715389
2023-01-10 00:00:00,s0244,-5.025135047961271
2023-01-10 00:00:00,s0245,-4.986869109316493
2023-01-10 00:00:00,s0246,-4.9237435487521894
2023-01-10 00:00:00,s0247,-4.825316886782199
2023-01-10 00:00:00,s0248,-5.36024129245604
2023-01-10 00:00:00,s0249,-5.182188948753863
2023-01-10 00:00:00,s0250,-5.182718973547241
2023-01-10 00:00:00,s0251,-5.204836355924771
2023-01-10 00:00:00,s0252,-5.316319891331093
2023-01-10 00:00:00,s0253,-5.485469709477704
2023-01-10 00:00:00,s0254,-5.166254659070225
2023-01-10 00:00:00,s0255,-5.3404075839970195
2023-01-10 00:00:00,s0256,-5.167606962132167
2023-01-10 00:00:00,s0257,-5.34560321398096
2023-01-10 00:00:00,s0258,-5.4074168516574455
2023-01-10 00:00:00,s0259,-5.137610823297562
2023-01-10 00:00:00,s0260,-5.154474618215298
2023-01-10 00:00:00,s0261,-5.0678344523823995
2023-01-10 00:00:00,s0262,-4.7428872847953585
2023-01-10 00:00:00,s0263,-5.128915430858547
2023-01-10 00:00:00,s0264,-5.086887381808584
2023-01-10 00:00:00,s0265,-5.40294750991542
2023-01-10 00:00:00,s0266,-5.445289845823766
2023-01-10 00:00:00,s0267,-4.864856981404797
2023-01-10 00:00:00,s0268,-5.371782982185588
2023-01-10 00:00:00,s0269,-5.396148084821045
2023-01-10 00:00:00,s0270,-5.224540730959994
2023-01-10 00:00:00,s0271,-5.203242313808281
2023-01-10 00:00:00,s0272,-5.3675409287548765
2023-01-10 00:00:00,s0273,-5.246683870633405
2023-01-10 00:00:00,s0274,-4.936346518073397
2023-01-10 00:00:00,s0275,-5.3480202340661975
2023-01-10 00:00:00,s0276,-5.466884139183546
2023-01-10 00:00:00,s0277,-4.994351053129192
2023-01-10 00:00:00,s0278,-5.085428046904092
2023-01-10 00:00:00,s0279,-5.310506070609165
2023-01-10 00:00:00,s0280,-5.505009035399996
2023-01-10 00:00:00,s0281,-5.938037446746698
2023-01-10 00:00:00,s0282,-5.196064517139974
2023-01-10 00:00:00,s0283,-4.949231211196929
2023-01-10 00:00:00,s0284,-5.394659027466702
2023-01-10 00:00:00,s0285,-5.202094987747135
2023-01-10 00:00:00,s0286,-5.048445268946822
2023-01-10 00:00:00,s0287,-7.593175169797616
2023-01-10 00:00:00,s0288,-4.975906452327759
2023-01-10 00:00:00,s0289,-5.424162403945351
2023-01-10 00:00:00,s0290,-5.117850605191878
2023-01-10 00:00:00,s0291,-5.135105876338133
2023-01-10 00:00:00,s0292,-4.965631601213674
2023-01-10 00:00:00,s0293,-5.073570057452181
2023-01-10 00:00:00,s0294,-5.66583067676786
2023-01-10 00:00:00,s0295,-5.343729418148975
2023-01-10 00:00:00,s0296,-5.157046636239493
2023-01-10 00:00:00,s0297,-5.22443662372152
2023-01-10 00:00:00,s0298,-5.088398473506107
2023-01-10 00:00:00,s0299,-5.025342753020323
2023-01-10 00:00:00,s0300,-5.061934576895079
2023-01-10 00:00:00,s0301,-5.228339241039864
2023-01-10 00:00:00,s0302,-5.558440047687469
2023-01-10 00:00:00,s0303,-5.2771256185997535
2023-01-10 00:00:00,s0304,-5.100785395537195
2023-01-10 00:00:00,s0305,-5.405553816307888
2023-01-10 00:00:00,s0306,-5.057318399132656
2023-01-10 00:00:00,s0307,-5.001268409175958
2023-01-10 00:00:00,s0308,-5.159339890609067
2023-01-10 00:00:00,s0309,-5.804679989345642
2023-01-10 00:00:00,s0310,-5.443506099506853
2023-01-10 00:00:00,s0311,-4.803499458616551
2023-01-10 00:00:00,s0312,-5.295542711467212
2023-01-10 00:00:00,s0313,-5.586312726442285
2023-01-10 00:00:00,s0314,-4.935158914207943
2023-01-10 00:00:00,s0315,-5.182298698605444
2023-01-10 00:00:00,s0316,-4.961514782294392
2023-01-10 00:00:00,s0317,-5.128982349777733
2023-01-10 00:00:00,s0318,-5.09225184803035
2023-01-10 00:00:00,s0319,-5.111577764535399
2023-01-10 00:00:00,s0320,-5.043926042809945
2023-01-10 00:00:00,s0321,-4.724367011444166
2023-01-10 00:00:00,s0322,-4.988604298553616
2023-01-10 00:00:00,s0323,-5.504639365221016
2023-01-10 00:00:00,s0324,-5.094658260349404
2023-01-10 00:00:00,s0325,-4.954124146942115
2023-01-10 00:00:00,s0326,-4.941741784494672
2023-01-10 00:00:00,s0327,-5.2712851062713755
2023-01-10 00:00:00,s0328,-4.949378384583056
2023-01-10 00:00:00,s0329,-4.9973548605463805
2023-01-10 00:00:00,s0330,-4.664682729343217
2023-01-10 00:00:00,s0331,-5.3366953202277845
2023-01-10 00:00:00,s0332,-5.287626819646883
2023-01-10 00:00:00,s0333,-5.246915626110726
2023-01-10 00:00:00,s0334,-5.284152311839775
2023-01-10 00:00:00,s0335,-5.365015560124018
2023-01-10 00:00:00,s0336,-5.743778633786744
2023-01-10 00:00:00,s0337,-5.272922297619097
2023-01-10 00:00:00,s0338,-5.110293654085193
2023-01-10 00:00:00,s0339,-5.2847590301211875
2023-01-10 00:00:00,s0340,-4.7935498816752204
2023-01-10 00:00:00,s0341,-5.182294608671992
2023-01-10 00:00:00,s0342,-4.923876516567645
2023-01-10 00:00:00,s0343,-5.132125118107714
2023-01-10 00:00:00,s0344,-5.017850891599407
2023-01-10 00:00:00,s0345,-5.128520614823193
2023-01-10 00:00:00,s0346,-4.908149676828648
2023-01-10 00:00:00,s0347,-5.173685709350338
2023-01-10 00:00:00,s0348,-5.084654646052415
2023-01-10 00:00:00,s0349,-5.110905515955218
2023-01-10 00:00:00,s0350,-5.24330860486588
2023-01-10 00:00:00,s0351,-5.103088292884284
2023-01-10 00:00:00,s0352,-4.733073130037131
2023-01-10 00:00:00,s0353,-5.239690474351371
2023-01-10 00:00:00,s0354,-5.100159048079057
2023-01-10 00:00:00,s0355,-4.930601681294401
2023-01-10 00:00:00,s0356,-4.954372418444234
2023-01-10 00:00:00,s0357,-5.1826302378355145
2023-01-10 00:00:00,s0358,-5.667064100719092
2023-01-10 00:00:00,s0359,-5.080491709219853
2023-01-10 00:00:00,s0360,-5.633910771971313
2023-01-10 00:00:00,s0361,-4.887690556320949
2023-01-10 00:00:00,s0362,-5.150722221805119
2023-01-10 00:00:00,s0363,-4.982805973988271
2023-01-10 00:00:00,s0364,-5.3674609615864695
2023-01-10 00:00:00,s0365,-5.499010097491618
2023-01-10 00:00:00,s0366,-5.132259829022604
2023-01-10 00:00:00,s0367,-5.191796630379019
2023-01-10 00:00:00,s0368,-5.284419027217071
2023-01-10 00:00:00,s0369,-5.167876412852205
2023-01-10 00:00:00,s0370,-4.625258530664805
2023-01-10 00:00:00,s0371,-5.016208897222518
2023-01-10 00:00:00,s0372,-4.972728455281478
2023-01-10 00:00:00,s0373,-5.014305359136124
2023-01-10 00:00:00,s0374,-4.8857640478285855
2023-01-10 00:00:00,s0375,-5.2234438887183545
2023-01-10 00:00:00,s0376,-5.600595937308845
2023-01-10 00:00:00,s0377,-5.22314342348054
2023-01-10 00:00:00,s0378,-5.020818368789159
2023-01-10 00:00:00,s0379,-5.3811517879010164
2023-01-10 00:00:00,s0380,-5.220671769868934
2023-01-10 00:00:00,s0381,-5.32491731967652
2023-01-10 00:00:00,s0382,-4.881199625497481
2023-01-10 00:00:00,s0383,-5.033414854987237
2023-01-10 00:00:00,s0384,-5.05321942095179
2023-01-10 00:00:00,s0385,-5.059274944056064
2023-01-10 00:00:00,s0386,-5.192534032284253
2023-01-10 00:00:00,s0387,-5.1450422744473645
2023-01-10 00:00:00,s0388,-5.424715384356535
2023-01-10 00:00:00,s0389,-5.62722966440725
2023-01-10 00:00:00,s0390,-5.154644596768919
2023-01-10 00:00:00,s0391,-5.11946974413457
2023-01-10 00:00:00,s0392,-4.940414198285784
2023-01-10 00:00:00,s0393,-4.867181682674113
2023-01-10 00:00:00,s0394,-4.867452171203865
2023-01-10 00:00:00,s0395,-6.194301054000707
2023-01-10 00:00:00,s0396,-5.256249111434125
2023-01-10 00:00:00,s0397,-5.087847605134121
2023-01-10 00:00:00,s0398,-4.672897064348858
2023-01-10 00:00:00,s0399,-4.8856351961272395
2023-01-10 00:00:00,s0400,-4.958590776201687
2023-01-10 00:00:00,s0401,-5.263433975888872
2023-01-10 00:00:00,s0402,-5.363635920955714
2023-01-10 00:00:00,s0403,-5.025435524058058
2023-01-10 00:00:00,s0404,-5.4076197018896295
2023-01-10 00:00:00,s0405,-5.233226126511149
2023-01-10 00:00:00,s0406,-5.208214983229275
2023-01-10 00:00:00,s0407,-4.862817666579213
2023-01-10 00:00:00,s0408,-5.256741061861452
2023-01-10 00:00:00,s0409,-5.678362531251754
2023-01-10 00:00:00,s0410,-5.082971046377696
2023-01-10 00:00:00,s0411,-5.326384131166442
2023-01-10 00:00:00,s0412,-5.176377450756224
2023-01-10 00:00:00,s0413,-5.202536889214805
2023-01-10 00:00:00,s0414,-5.240359358900796
2023-01-10 00:00:00,s0415,-4.385728732692453
2023-01-10 00:00:00,s0416,-5.495037187048041
2023-01-10 00:00:00,s0417,-5.2895712758067335
2023-01-10 00:00:00,s0418,-5.046646519916988
2023-01-10 00:00:00,s0419,-5.309204761323385
2023-01-10 00:00:00,s0420,-5.510397178635929
2023-01-10 00:00:00,s0421,-5.049778023858175
2023-01-10 00:00:00,s0422,-4.049214631934666
2023-01-10 00:00:00,s0423,-5.230503644206632
2023-01-10 00:00:00,s0424,-5.581600549839946
2023-01-10 00:00:00,s0425,-5.042210588161737
2023-01-10 00:00:00,s0426,-5.5207288544072695
2023-01-10 00:00:00,s0427,-5.1225422710060675
2023-01-10 00:00:00,s0428,-5.364498396574683
2023-01-10 00:00:00,s0429,-5.419589046083068
2023-01-10 00:00:00,s0430,-5.2743807018208795
2023-01-10 00:00:00,s0431,-5.222073756199935
2023-01-10 00:00:00,s0432,-5.315297534142471
2023-01-10 00:00:00,s0433,-5.065928899238708
2023-01-10 00:00:00,s0434,-5.275221974081806
2023-01-10 00:00:00,s0435,-4.1937331736967005
2023-01-10 00:00:00,s0436,-5.1281299271184455
2023-01-10 00:00:00,s0437,-5.326087891824245
2023-01-10 00:00:00,s0438,-5.360144965174351
2023-01-10 00:00:00,s0439,-5.518222533467947
2023-01-10 00:00:00,s0440,-5.126196319440608
2023-01-10 00:00:00,s0441,-5.256718862676416
2023-01-10 00:00:00,s0442,-5.664800169626904
2023-01-10 00:00:00,s0443,-5.2933536680621955
2023-01-10 00:00:00,s0444,-5.367243105579519
2023-01-10 00:00:00,s0445,-4.866303515221641
2023-01-10 00:00:00,s0446,-5.529403931783148
2023-01-10 00:00:00,s0447,-5.476527553282597
2023-01-10 00:00:00,s0448,-4.960497585783931
2023-01-10 00:00:00,s0449,-4.910581139752783
2023-01-10 00:00:00,s0450,-5.335680218447889
2023-01-10 00:00:00,s0451,-5.824228262204102
2023-01-10 00:00:00,s0452,-5.060360254119635
2023-01-10 00:00:00,s0453,-5.655679108911632
2023-01-10 00:00:00,s0454,-5.5614449578333325
2023-01-10 00:00:00,s0455,-5.241781126072719
2023-01-10 00:00:00,s0456,-4.871519198044802
2023-01-10 00:00:00,s0457,-5.273130749653936
2023-01-10 00:00:00,s0458,-5.164584528668406
2023-01-10 00:00:00,s0459,-4.955679828512515
2023-01-10 00:00:00,s0460,-4.758861580779393
2023-01-10 00:00:00,s0461,-5.301673348377619
2023-01-10 00:00:00,s0462,-5.188405395047624
2023-01-10 00:00:00,s0463,-4.81647118611107
2023-01-10 00:00:00,s0464,-5.492879962592714
2023-01-10 00:00:00,s0465,-4.977161495068837
2023-01-10 00:00:00,s0466,-5.3909644575586455
2023-01-10 00:00:00,s0467,-5.164273943257833
2023-01-10 00:00:00,s0468,-5.234072118516471
2023-01-10 00:00:00,s0469,-5.37876738682929
2023-01-10 00:00:00,s0470,-5.38384215532437
2023-01-10 00:00:00,s0471,-5.129092442091179
2023-01-10 00:00:00,s0472,-4.983642256562794
2023-01-10 00:00:00,s0473,-5.21124043910386
2023-01-10 00:00:00,s0474,-5.170818915407563
2023-01-10 00:00:00,s0475,-5.069474356919204
2023-01-10 00:00:00,s0476,-5.381519572939615
2023-01-10 00:00:00,s0477,-5.0353898237688774
2023-01-10 00:00:00,s0478,-5.019279698995636
2023-01-10 00:00:00,s0479,-4.658390652243041
2023-01-10 00:00:00,s0480,-5.261070818064138
2023-01-10 00:00:00,s0481,-5.277651606304472
2023-01-10 00:00:00,s0482,-5.0294689945438185
2023-01-10 00:00:00,s0483,-5.019328024592912
2023-01-10 00:00:00,s0484,-5.293226705563731
2023-01-10 00:00:00,s0485,-5.5927183320048295
2023-01-10 00:00:00,s0486,-5.075550898989635
2023-01-10 00:00:00,s0487,-5.352387154384019
2023-01-10 00:00:00,s0488,-5.2680345874768655
2023-01-10 00:00:00,s0489,-5.166878970568752
2023-01-10 00:00:00,s0490,-4.9835614827013055
2023-01-10 00:00:00,s0491,-5.3072860911621165
2023-01-10 00:00:00,s0492,-5.557640605271651
2023-01-10 00:00:00,s0493,-5.572650924699455
2023-01-10 00:00:00,s0494,-5.439728834907307
2023-01-10 00:00:00,s0495,-5.4506012485004725
2023-01-10 00:00:00,s0496,-5.216271565659066
2023-01-10 00:00:00,s0497,-5.425462850812237
2023-01-10 00:00:00,s0498,-5.327139189177047
2023-01-10 00:00:00,s0499,-5.3415665791568925
2023-01-10 00:00:00,s0500,-5.274097101759311
2023-01-10 00:00:00,s0501,-4.917510328474023
2023-01-10 00:00:00,s0502,-5.0511145078744235
2023-01-10 00:00:00,s0503,-5.181737665131794
2023-01-10 00:00:00,s0504,-5.278247156487865
2023-01-10 00:00:00,s0505,-5.27262561925295
2023-01-10 00:00:00,s0506,-5.118710012510677
2023-01-10 00:00:00,s0507,-5.066845987327184
2023-01-10 00:00:00,s0508,-5.368574679334679
2023-01-10 00:00:00,s0509,-5.177621403874701
2023-01-10 00:00:00,s0510,-5.595915290131075
2023-01-10 00:00:00,s0511,-5.1421787787491855
2023-01-10 00:00:00,s0512,-5.030847725768499
2023-01-10 00:00:00,s0513,-5.241646668917009
2023-01-10 00:00:00,s0514,-4.817589324712475
2023-01-10 00:00:00,s0515,-5.363239252017614
2023-01-10 00:00:00,s0516,-5.14102051057258
2023-01-10 00:00:00,s0517,-5.192245911782493
2023-01-10 00:00:00,s0518,-5.205286202078721
2023-01-10 00:00:00,s0519,-5.300613984917953
2023-01-10 00:00:00,s0520,-5.16333694104955
2023-01-10 00:00:00,s0521,-5.013491899534683
2023-01-10 00:00:00,s0522,-4.906339125697885
2023-01-10 00:00:00,s0523,-5.1854551343605655
2023-01-10 00:00:00,s0524,-5.020094204883346
2023-01-10 00:00:00,s0525,-5.3269393535962966
2023-01-10 00:00:00,s0526,-5.0300778817357035
2023-01-10 00:00:00,s0527,-5.339120374168696
2023-01-10 00:00:00,s0528,-4.964403166328566
2023-01-10 00:00:00,s0529,-4.737875867351759
2023-01-10 00:00:00,s0530,-5.209692682143789
2023-01-10 00:00:00,s0531,-5.628463755984112
2023-01-10 00:00:00,s0532,-5.295853208864048
2023-01-10 00:00:00,s0533,-4.935840986167081
2023-01-10 00:00:00,s0534,-5.073134711876793
